event_id,session_id,timestamp,ambient_temp_c,humidity_pct,wind_speed_kmh,fuel_level_pct,fuel_rate_lph,engine_temp_c,hydraulic_load_pct,payload_pct,seatbelt_fastened,proximity_distance_m,proximity_limit_m,proximity_closing_speed_mps,visibility,soil_type,ground_condition,tilt_deg,idle_seconds,fuel_per_cycle_l,unusual_pattern,cycle_phase
592,WS-004,2026-09-23T08:00:00,34.1,58,12,59.2,22.3,80.9,71.2,65,1,12,8,0,Good,Medium (Sandy),Dry,2.2,0,4.45,False,LIFT
593,WS-004,2026-09-23T08:00:00,33.2,58,12,59.2,22.6,80.7,77.4,65,1,12,8,0,Good,Medium (Sandy),Dry,3.9,0,4.53,False,SWING
594,WS-004,2026-09-23T08:00:00,33.3,58,12,59.1,20.9,79.6,47.6,20,1,12,8,0,Good,Medium (Sandy),Dry,3.2,0,4.17,False,DUMP
595,WS-004,2026-09-23T08:00:00,34.5,58,12,59.1,21.0,80.3,50.2,20,1,12,8,0,Good,Medium (Sandy),Dry,3.3,0,4.2,False,RETURN
596,WS-004,2026-09-23T08:00:00,33.6,58,12,59.1,20.9,79.7,48.5,20,1,6,8,0,Good,Medium (Sandy),Dry,3.9,0,4.18,False,ACQUIRE
597,WS-004,2026-09-23T08:00:00,33.4,58,12,59.1,22.3,80.6,72.0,65,1,6,8,0,Good,Medium (Sandy),Dry,3.8,0,4.46,False,LIFT
598,WS-004,2026-09-23T08:00:00,33.1,58,12,59.1,22.5,80.5,74.9,65,1,6,8,0,Good,Medium (Sandy),Dry,2.1,0,4.5,False,SWING
599,WS-004,2026-09-23T08:00:00,34.1,58,12,59.0,21.0,80.1,50.3,20,1,6,8,0,Good,Medium (Sandy),Dry,2.4,0,4.2,False,DUMP
600,WS-004,2026-09-23T08:00:00,32.7,58,12,59.0,20.8,79.2,46.1,20,1,6,8,0,Good,Medium (Sandy),Dry,2.0,0,4.15,False,RETURN
601,WS-005,2026-09-23T08:00:00,32.9,58,12,62.0,21.0,79.4,49.2,20,1,12,8,0,Good,Medium (Sandy),Dry,2.5,0,4.19,True,ACQUIRE
602,WS-005,2026-09-23T08:00:00,34.0,58,12,62.0,22.5,81.0,75.0,65,1,12,8,0,Good,Medium (Sandy),Dry,3.0,0,4.5,False,LIFT
603,WS-005,2026-09-23T08:00:00,33.2,58,12,62.0,22.2,80.4,70.4,65,1,12,8,0,Good,Medium (Sandy),Dry,3.7,0,4.44,False,SWING
604,WS-005,2026-09-23T08:00:00,32.6,58,12,61.9,20.8,79.2,46.3,20,1,12,8,0,Good,Medium (Sandy),Dry,3.5,0,4.16,False,DUMP
605,WS-005,2026-09-23T08:00:00,34.2,58,12,61.9,21.0,80.1,50.4,20,1,12,8,0,Good,Medium (Sandy),Dry,2.2,0,4.2,False,RETURN
606,WS-005,2026-09-23T08:00:00,34.0,58,12,61.9,20.7,79.8,45.0,20,1,12,8,0,Good,Medium (Sandy),Dry,3.7,0,4.14,False,ACQUIRE
607,WS-005,2026-09-23T08:00:00,32.6,58,12,61.9,22.2,80.1,70.4,65,1,12,8,0,Good,Medium (Sandy),Dry,2.7,0,4.44,False,LIFT
608,WS-005,2026-09-23T08:00:00,34.5,58,12,61.9,22.3,81.1,71.4,65,1,12,8,0,Good,Medium (Sandy),Dry,3.9,0,4.46,False,SWING
609,WS-005,2026-09-23T08:00:00,32.8,58,12,61.8,21.1,79.5,51.4,20,1,12,8,0,Good,Medium (Sandy),Dry,3.4,0,4.22,False,DUMP
610,WS-005,2026-09-23T08:00:00,34.1,58,12,61.8,20.8,79.9,46.8,20,1,12,8,0,Good,Medium (Sandy),Dry,2.5,0,4.16,False,RETURN
611,WS-005,2026-09-23T08:00:00,34.7,58,12,61.8,20.9,80.3,47.6,20,1,12,8,0,Good,Medium (Sandy),Dry,3.7,0,4.17,False,ACQUIRE
612,WS-005,2026-09-23T08:00:00,34.0,58,12,61.8,22.3,80.8,71.0,65,1,12,8,0,Good,Medium (Sandy),Dry,3.3,0,4.45,False,LIFT
613,WS-005,2026-09-23T08:00:00,33.0,58,12,61.8,22.3,80.4,71.8,65,1,12,8,0,Good,Medium (Sandy),Dry,3.0,0,4.46,False,SWING
614,WS-005,2026-09-23T08:00:00,33.1,58,12,61.7,20.9,79.5,48.2,20,1,12,8,0,Good,Medium (Sandy),Dry,3.8,0,4.18,False,DUMP
615,WS-005,2026-09-23T08:00:00,34.7,58,12,61.7,21.1,80.4,51.2,20,1,12,8,0,Good,Medium (Sandy),Dry,2.6,0,4.21,False,RETURN
616,WS-005,2026-09-23T08:00:00,33.2,58,12,61.7,20.9,79.5,48.7,20,1,12,8,0,Good,Medium (Sandy),Dry,2.7,0,4.18,False,ACQUIRE
617,WS-005,2026-09-23T08:00:00,33.6,58,12,61.7,22.6,80.9,76.3,65,1,12,8,0,Good,Medium (Sandy),Dry,3.5,0,4.52,False,LIFT
618,WS-005,2026-09-23T08:00:00,33.5,58,12,61.7,22.4,80.7,72.9,65,1,12,8,0,Good,Medium (Sandy),Dry,3.9,0,4.47,False,SWING
619,WS-005,2026-09-23T08:00:00,35.0,58,12,61.6,21.1,80.5,51.2,20,1,12,8,0,Good,Medium (Sandy),Dry,3.5,0,4.21,False,DUMP
620,WS-005,2026-09-23T08:00:00,34.0,58,12,61.6,21.1,80.1,51.4,20,1,12,8,0,Good,Medium (Sandy),Dry,2.3,0,4.22,False,RETURN
621,WS-005,2026-09-23T08:00:00,34.8,58,12,61.6,20.7,80.2,45.2,20,1,12,8,0,Good,Medium (Sandy),Dry,3.1,0,4.14,True,ACQUIRE
622,WS-005,2026-09-23T08:00:00,34.1,58,12,61.6,22.5,81.1,75.5,65,1,12,8,0,Good,Medium (Sandy),Dry,2.0,0,4.51,False,LIFT
623,WS-005,2026-09-23T08:00:00,33.5,58,12,61.6,22.6,80.8,76.1,65,1,12,8,0,Good,Medium (Sandy),Dry,2.8,0,4.51,False,SWING
624,WS-005,2026-09-23T08:00:00,34.2,58,12,61.5,20.9,80.0,47.5,20,1,12,8,0,Good,Medium (Sandy),Dry,2.4,0,4.17,False,DUMP
625,WS-005,2026-09-23T08:00:00,34.6,58,12,61.5,20.9,80.2,48.4,20,1,12,8,0,Good,Medium (Sandy),Dry,3.9,0,4.18,False,RETURN
626,WS-005,2026-09-23T08:00:00,34.5,58,12,61.5,20.8,80.1,46.1,20,1,6,8,0,Good,Medium (Sandy),Dry,2.6,0,4.15,False,ACQUIRE
627,WS-005,2026-09-23T08:00:00,32.6,58,12,61.5,22.3,80.2,71.9,65,1,6,8,0,Good,Medium (Sandy),Dry,3.7,0,4.46,False,LIFT
628,WS-005,2026-09-23T08:00:00,33.3,58,12,61.5,22.6,80.7,77.2,65,1,6,8,0,Good,Medium (Sandy),Dry,2.9,0,4.53,False,SWING
629,WS-005,2026-09-23T08:00:00,33.8,58,12,61.4,21.0,79.9,49.6,20,1,6,8,0,Good,Medium (Sandy),Dry,3.0,0,4.2,False,DUMP
630,WS-005,2026-09-23T08:00:00,33.5,58,12,61.4,20.9,79.7,48.2,20,1,6,8,0,Good,Medium (Sandy),Dry,3.2,0,4.18,False,RETURN
631,WS-005,2026-09-23T08:00:00,32.3,58,12,61.4,21.0,79.2,50.3,20,1,12,8,0,Good,Medium (Sandy),Dry,2.3,0,4.2,False,ACQUIRE
632,WS-005,2026-09-23T08:00:00,32.6,58,12,61.4,22.6,80.4,76.8,65,1,12,8,0,Good,Medium (Sandy),Dry,3.9,0,4.52,False,LIFT
633,WS-005,2026-09-23T08:00:00,32.7,58,12,61.4,22.6,80.4,76.7,65,1,12,8,0,Good,Medium (Sandy),Dry,2.7,0,4.52,False,SWING
634,WS-005,2026-09-23T08:00:00,32.7,58,12,61.3,20.8,79.2,46.9,20,1,12,8,0,Good,Medium (Sandy),Dry,3.9,0,4.16,False,DUMP
635,WS-005,2026-09-23T08:00:00,32.0,58,12,61.3,21.1,79.0,51.2,20,1,12,8,0,Good,Medium (Sandy),Dry,2.2,3,4.21,False,RETURN
636,WS-005,2026-09-23T08:00:00,31.9,58,12,61.3,20.9,78.9,48.6,20,1,12,8,0,Good,Medium (Sandy),Dry,2.6,0,4.18,False,ACQUIRE
637,WS-005,2026-09-23T08:00:00,31.8,58,12,61.3,22.4,79.8,72.9,65,1,12,8,0,Good,Medium (Sandy),Dry,3.5,0,4.47,False,LIFT
638,WS-005,2026-09-23T08:00:00,32.4,58,12,61.3,22.4,80.1,73.7,65,1,12,8,0,Good,Medium (Sandy),Dry,3.7,0,4.48,False,SWING
639,WS-005,2026-09-23T08:00:00,31.6,58,12,61.2,21.1,78.9,51.5,20,1,12,8,0,Good,Medium (Sandy),Dry,2.6,0,4.22,False,DUMP
640,WS-005,2026-09-23T08:00:00,32.7,58,12,61.2,21.0,79.3,49.8,20,1,12,8,0,Good,Medium (Sandy),Dry,2.4,0,4.2,False,RETURN
641,WS-005,2026-09-23T08:00:00,33.0,58,12,61.2,20.8,79.3,46.2,20,1,12,8,0,Good,Medium (Sandy),Dry,3.4,0,4.15,True,ACQUIRE
642,WS-005,2026-09-23T08:00:00,33.1,58,12,61.2,22.4,80.5,73.2,65,1,12,8,0,Good,Medium (Sandy),Dry,2.1,0,4.48,False,LIFT
643,WS-005,2026-09-23T08:00:00,31.7,58,12,61.2,22.6,79.9,76.6,65,1,12,8,0,Good,Medium (Sandy),Dry,2.3,0,4.52,False,SWING
644,WS-005,2026-09-23T08:00:00,33.0,58,12,61.1,21.1,79.6,51.8,20,1,12,8,0,Good,Medium (Sandy),Dry,3.1,0,4.22,False,DUMP
645,WS-005,2026-09-23T08:00:00,32.1,58,12,61.1,20.7,78.9,45.8,20,1,12,8,0,Good,Medium (Sandy),Dry,2.2,0,4.15,False,RETURN
646,WS-005,2026-09-23T08:00:00,32.6,58,12,61.1,20.8,79.1,46.0,20,1,12,8,0,Good,Medium (Sandy),Dry,2.1,0,4.15,False,ACQUIRE
647,WS-005,2026-09-23T08:00:00,32.6,58,12,61.1,22.3,80.2,71.8,65,1,12,8,0,Good,Medium (Sandy),Dry,2.4,0,4.46,False,LIFT
648,WS-005,2026-09-23T08:00:00,31.8,58,12,61.1,22.5,79.9,75.5,65,1,12,8,0,Good,Medium (Sandy),Dry,3.9,0,4.51,False,SWING
649,WS-005,2026-09-23T08:00:00,31.2,58,12,61.0,21.0,78.6,49.7,20,1,12,8,0,Good,Medium (Sandy),Dry,3.8,0,4.2,False,DUMP
650,WS-005,2026-09-23T08:00:00,31.2,58,12,61.0,21.2,78.7,53.0,20,1,12,8,0,Good,Medium (Sandy),Dry,2.4,0,4.24,False,RETURN
651,WS-005,2026-09-23T08:00:00,32.3,58,12,61.0,21.1,79.2,51.5,20,1,12,8,0,Good,Medium (Sandy),Dry,2.2,0,4.22,False,ACQUIRE
652,WS-005,2026-09-23T08:00:00,32.8,58,12,61.0,22.6,80.5,76.5,65,1,12,8,0,Good,Medium (Sandy),Dry,2.2,0,4.52,False,LIFT
653,WS-005,2026-09-23T08:00:00,33.0,58,12,61.0,22.2,80.3,70.4,65,1,12,8,0,Good,Medium (Sandy),Dry,3.8,0,4.44,False,SWING
654,WS-005,2026-09-23T08:00:00,32.0,58,12,60.9,21.0,79.0,50.8,20,1,12,8,0,Good,Medium (Sandy),Dry,3.0,0,4.21,False,DUMP
655,WS-005,2026-09-23T08:00:00,32.0,58,12,60.9,20.9,78.9,48.4,20,1,12,8,0,Good,Medium (Sandy),Dry,2.7,0,4.18,False,RETURN
656,WS-005,2026-09-23T08:00:00,33.1,58,12,60.9,20.8,79.4,47.2,20,1,6,8,0,Good,Medium (Sandy),Dry,2.9,0,4.17,False,ACQUIRE
657,WS-005,2026-09-23T08:00:00,31.7,58,12,60.9,22.5,79.8,74.9,65,1,6,8,0,Good,Medium (Sandy),Dry,3.2,0,4.5,False,LIFT
658,WS-005,2026-09-23T08:00:00,32.7,58,12,60.9,22.4,80.3,74.0,65,1,6,8,0,Good,Medium (Sandy),Dry,3.8,0,4.49,False,SWING
659,WS-005,2026-09-23T08:00:00,32.5,58,12,60.8,20.7,79.1,45.7,20,1,6,8,0,Good,Medium (Sandy),Dry,2.8,0,4.15,False,DUMP
660,WS-005,2026-09-23T08:00:00,32.5,58,12,60.8,21.0,79.3,50.1,20,1,6,8,0,Good,Medium (Sandy),Dry,3.6,0,4.2,False,RETURN
661,WS-005,2026-09-23T08:00:00,32.2,58,12,60.8,21.2,79.2,53.0,20,1,12,8,0,Good,Medium (Sandy),Dry,3.1,0,4.24,True,ACQUIRE
662,WS-005,2026-09-23T08:00:00,31.9,58,12,60.8,22.4,79.9,73.1,65,1,12,8,0,Good,Medium (Sandy),Dry,3.4,0,4.48,False,LIFT
663,WS-005,2026-09-23T08:00:00,32.9,58,12,60.8,22.6,80.5,76.3,65,1,12,8,0,Good,Medium (Sandy),Dry,2.7,0,4.52,False,SWING
664,WS-005,2026-09-23T08:00:00,33.1,58,12,60.7,20.9,79.5,47.6,20,1,12,8,0,Good,Medium (Sandy),Dry,2.5,0,4.17,False,DUMP
665,WS-005,2026-09-23T08:00:00,32.2,58,12,60.7,21.0,79.1,49.8,20,1,12,8,0,Good,Medium (Sandy),Dry,2.1,0,4.2,False,RETURN
666,WS-005,2026-09-23T08:00:00,33.8,58,12,60.7,20.8,79.8,47.2,20,1,12,8,0,Good,Medium (Sandy),Dry,3.6,0,4.17,False,ACQUIRE
667,WS-005,2026-09-23T08:00:00,33.3,58,12,60.7,22.4,80.6,72.9,65,1,12,8,0,Good,Medium (Sandy),Dry,3.2,0,4.47,False,LIFT
668,WS-005,2026-09-23T08:00:00,32.9,58,12,60.7,22.3,80.3,71.3,65,1,12,8,0,Good,Medium (Sandy),Dry,2.5,0,4.46,False,SWING
669,WS-005,2026-09-23T08:00:00,33.0,58,12,60.6,21.0,79.5,49.3,20,1,12,8,0,Good,Medium (Sandy),Dry,3.6,0,4.19,False,DUMP
670,WS-005,2026-09-23T08:00:00,34.1,58,12,60.6,21.1,80.1,51.1,20,1,12,8,0,Good,Medium (Sandy),Dry,3.9,0,4.21,False,RETURN
671,WS-005,2026-09-23T08:00:00,33.8,58,12,60.6,21.2,80.0,52.9,20,1,12,8,0,Good,Medium (Sandy),Dry,2.8,0,4.23,False,ACQUIRE
672,WS-005,2026-09-23T08:00:00,34.6,58,12,60.6,22.7,81.4,77.9,65,1,12,8,0,Good,Medium (Sandy),Dry,2.3,0,4.53,False,LIFT
673,WS-005,2026-09-23T08:00:00,33.3,58,12,60.6,22.4,80.6,72.5,65,1,12,8,0,Good,Medium (Sandy),Dry,3.5,0,4.47,False,SWING
674,WS-005,2026-09-23T08:00:00,33.6,58,12,60.5,21.0,79.8,49.7,20,1,12,8,0,Good,Medium (Sandy),Dry,3.4,0,4.2,False,DUMP
675,WS-005,2026-09-23T08:00:00,33.6,58,12,60.5,21.0,79.8,49.5,20,1,12,8,0,Good,Medium (Sandy),Dry,2.3,0,4.19,False,RETURN
676,WS-005,2026-09-23T08:00:00,34.8,58,12,60.5,21.1,80.5,51.7,20,1,12,8,0,Good,Medium (Sandy),Dry,3.6,0,4.22,False,ACQUIRE
677,WS-005,2026-09-23T08:00:00,34.9,58,12,60.5,22.5,81.4,74.3,65,1,12,8,0,Good,Medium (Sandy),Dry,2.4,0,4.49,False,LIFT
678,WS-005,2026-09-23T08:00:00,33.1,58,12,60.5,22.2,80.4,70.4,65,1,12,8,0,Good,Medium (Sandy),Dry,3.2,0,4.44,False,SWING
679,WS-005,2026-09-23T08:00:00,33.0,58,12,60.4,20.9,79.5,48.8,20,1,12,8,0,Good,Medium (Sandy),Dry,2.7,0,4.19,False,DUMP
680,WS-005,2026-09-23T08:00:00,34.2,58,12,60.4,21.1,80.2,51.5,20,1,12,8,0,Good,Medium (Sandy),Dry,2.7,0,4.22,False,RETURN
681,WS-005,2026-09-23T08:00:00,33.3,58,12,60.4,21.1,79.7,51.4,20,1,12,8,0,Good,Medium (Sandy),Dry,3.7,0,4.22,True,ACQUIRE
682,WS-005,2026-09-23T08:00:00,33.1,58,12,60.4,22.3,80.4,71.2,65,1,12,8,0,Good,Medium (Sandy),Dry,3.4,0,4.45,False,LIFT
683,WS-005,2026-09-23T08:00:00,33.2,58,12,60.4,22.3,80.4,70.9,65,1,12,8,0,Good,Medium (Sandy),Dry,3.1,0,4.45,False,SWING
684,WS-005,2026-09-23T08:00:00,33.6,58,12,60.3,20.7,79.6,45.6,20,1,12,8,0,Good,Medium (Sandy),Dry,3.4,0,4.15,False,DUMP
685,WS-005,2026-09-23T08:00:00,34.2,58,12,60.3,21.0,80.1,49.7,20,1,12,8,0,Good,Medium (Sandy),Dry,2.7,0,4.2,False,RETURN
686,WS-005,2026-09-23T08:00:00,33.4,58,12,60.3,21.2,79.8,52.8,20,1,6,8,0,Good,Medium (Sandy),Dry,3.5,0,4.23,False,ACQUIRE
687,WS-005,2026-09-23T08:00:00,33.6,58,12,60.3,22.5,80.8,75.1,65,1,6,8,0,Good,Medium (Sandy),Dry,3.0,0,4.5,False,LIFT
688,WS-005,2026-09-23T08:00:00,33.3,58,12,60.3,22.5,80.7,75.7,65,1,6,8,0,Good,Medium (Sandy),Dry,3.1,0,4.51,False,SWING
689,WS-005,2026-09-23T08:00:00,34.4,58,12,60.2,21.0,80.2,49.9,20,1,6,8,0,Good,Medium (Sandy),Dry,2.7,0,4.2,False,DUMP
690,WS-005,2026-09-23T08:00:00,33.8,58,12,60.2,21.1,80.0,51.5,20,1,6,8,0,Good,Medium (Sandy),Dry,2.8,0,4.22,False,RETURN
691,WS-005,2026-09-23T08:00:00,33.9,58,12,60.2,20.8,79.8,47.4,20,1,12,8,0,Good,Medium (Sandy),Dry,2.4,0,4.17,False,ACQUIRE
692,WS-005,2026-09-23T08:00:00,32.3,58,12,60.2,22.5,80.2,75.6,65,1,12,8,0,Good,Medium (Sandy),Dry,3.1,0,4.51,False,LIFT
693,WS-005,2026-09-23T08:00:00,33.9,58,12,60.2,22.6,81.0,76.2,65,1,12,8,0,Good,Medium (Sandy),Dry,3.1,0,4.51,False,SWING
694,WS-005,2026-09-23T08:00:00,32.5,58,12,60.1,20.9,79.2,47.5,20,1,12,8,0,Good,Medium (Sandy),Dry,3.6,0,4.17,False,DUMP
695,WS-005,2026-09-23T08:00:00,33.2,58,12,60.1,21.0,79.6,50.1,20,1,12,8,0,Good,Medium (Sandy),Dry,2.2,0,4.2,False,RETURN
696,WS-005,2026-09-23T08:00:00,32.9,58,12,60.1,20.9,79.4,47.6,20,1,12,8,0,Good,Medium (Sandy),Dry,2.2,0,4.17,False,ACQUIRE
697,WS-005,2026-09-23T08:00:00,32.5,58,12,60.1,22.4,80.2,72.6,65,1,12,8,0,Good,Medium (Sandy),Dry,3.3,0,4.47,False,LIFT
698,WS-005,2026-09-23T08:00:00,33.7,58,12,60.1,22.6,80.9,76.6,65,1,12,8,0,Good,Medium (Sandy),Dry,3.3,0,4.52,False,SWING
699,WS-005,2026-09-23T08:00:00,33.1,58,12,60.0,20.9,79.5,47.7,20,1,12,8,0,Good,Medium (Sandy),Dry,2.0,0,4.17,False,DUMP
700,WS-005,2026-09-23T08:00:00,32.0,58,12,60.0,21.0,79.0,50.5,20,1,12,8,0,Good,Medium (Sandy),Dry,2.7,0,4.21,False,RETURN
701,WS-005,2026-09-23T08:00:00,33.0,58,12,60.0,21.0,79.5,50.8,20,1,12,8,0,Good,Medium (Sandy),Dry,2.1,0,4.21,True,ACQUIRE
702,WS-005,2026-09-23T08:00:00,32.3,58,12,60.0,22.4,80.1,73.4,65,1,12,8,0,Good,Medium (Sandy),Dry,2.3,0,4.48,False,LIFT
703,WS-005,2026-09-23T08:00:00,32.1,58,12,60.0,22.6,80.1,77.1,65,1,12,8,0,Good,Medium (Sandy),Dry,2.7,0,4.53,False,SWING
704,WS-005,2026-09-23T08:00:00,32.0,58,12,59.9,21.1,79.1,51.6,20,1,12,8,0,Good,Medium (Sandy),Dry,3.6,0,4.22,False,DUMP
705,WS-005,2026-09-23T08:00:00,32.3,58,12,59.9,21.1,79.2,51.1,20,1,12,8,0,Good,Medium (Sandy),Dry,2.5,0,4.21,False,RETURN
706,WS-005,2026-09-23T08:00:00,32.0,58,12,59.9,21.1,79.1,51.4,20,1,12,8,0,Good,Medium (Sandy),Dry,2.1,0,4.22,False,ACQUIRE
707,WS-005,2026-09-23T08:00:00,31.1,58,12,59.9,22.3,79.4,72.1,65,1,12,8,0,Good,Medium (Sandy),Dry,2.2,0,4.47,False,LIFT
708,WS-005,2026-09-23T08:00:00,31.7,58,12,59.9,22.6,79.9,77.1,65,1,12,8,0,Good,Medium (Sandy),Dry,2.3,0,4.53,False,SWING
709,WS-005,2026-09-23T08:00:00,31.2,58,12,59.8,21.1,78.7,52.5,20,1,12,8,0,Good,Medium (Sandy),Dry,4.0,0,4.23,False,DUMP
710,WS-005,2026-09-23T08:00:00,31.7,58,12,59.8,21.2,79.0,52.9,20,1,12,8,0,Good,Medium (Sandy),Dry,3.8,0,4.23,False,RETURN
711,WS-005,2026-09-23T08:00:00,32.4,58,12,59.8,20.9,79.1,48.5,20,1,12,8,0,Good,Medium (Sandy),Dry,3.3,0,4.18,False,ACQUIRE
712,WS-005,2026-09-23T08:00:00,32.2,58,12,59.8,22.4,80.0,73.5,65,1,12,8,0,Good,Medium (Sandy),Dry,2.1,0,4.48,False,LIFT
713,WS-005,2026-09-23T08:00:00,31.7,58,12,59.8,22.7,80.0,77.8,65,1,12,8,0,Good,Medium (Sandy),Dry,2.8,0,4.53,False,SWING
714,WS-005,2026-09-23T08:00:00,32.2,58,12,59.7,21.1,79.2,52.4,20,1,12,8,0,Good,Medium (Sandy),Dry,3.1,0,4.23,False,DUMP
715,WS-005,2026-09-23T08:00:00,32.4,58,12,59.7,20.8,79.1,47.4,20,1,12,8,0,Good,Medium (Sandy),Dry,2.2,0,4.17,False,RETURN
716,WS-005,2026-09-23T08:00:00,31.9,58,12,59.7,21.0,78.9,49.4,20,1,6,8,0,Good,Medium (Sandy),Dry,3.0,0,4.19,False,ACQUIRE
717,WS-005,2026-09-23T08:00:00,31.3,58,12,59.7,22.2,79.5,70.0,65,1,6,8,0,Good,Medium (Sandy),Dry,2.2,0,4.44,False,LIFT
718,WS-005,2026-09-23T08:00:00,32.9,58,12,59.7,22.5,80.5,75.0,65,1,6,8,0,Good,Medium (Sandy),Dry,3.0,0,4.5,False,SWING
719,WS-005,2026-09-23T08:00:00,31.5,58,12,59.6,20.8,78.6,46.7,20,1,6,8,0,Good,Medium (Sandy),Dry,3.3,0,4.16,False,DUMP
720,WS-005,2026-09-23T08:00:00,33.3,58,12,59.6,20.9,79.6,48.8,20,1,6,8,0,Good,Medium (Sandy),Dry,2.2,3,4.19,False,RETURN
721,WS-005,2026-09-23T08:00:00,33.0,58,12,59.6,20.9,79.5,48.8,20,1,12,8,0,Good,Medium (Sandy),Dry,3.8,0,4.19,True,ACQUIRE
722,WS-005,2026-09-23T08:00:00,32.1,58,12,59.6,22.5,80.1,75.1,65,1,12,8,0,Good,Medium (Sandy),Dry,2.8,0,4.5,False,LIFT
723,WS-005,2026-09-23T08:00:00,32.4,58,12,59.6,22.4,80.1,73.1,65,1,12,8,0,Good,Medium (Sandy),Dry,2.4,0,4.48,False,SWING
724,WS-005,2026-09-23T08:00:00,31.8,58,12,59.5,20.9,78.8,48.5,20,1,12,8,0,Good,Medium (Sandy),Dry,2.5,0,4.18,False,DUMP
725,WS-005,2026-09-23T08:00:00,33.5,58,12,59.5,21.0,79.7,49.5,20,1,12,8,0,Good,Medium (Sandy),Dry,2.3,0,4.19,False,RETURN
726,WS-005,2026-09-23T08:00:00,33.3,58,12,59.5,20.7,79.5,45.8,20,1,12,8,0,Good,Medium (Sandy),Dry,3.3,0,4.15,False,ACQUIRE
727,WS-005,2026-09-23T08:00:00,33.6,58,12,59.5,22.4,80.7,73.3,65,1,12,8,0,Good,Medium (Sandy),Dry,3.5,0,4.48,False,LIFT
728,WS-005,2026-09-23T08:00:00,32.6,58,12,59.5,22.2,80.1,70.5,65,1,12,8,0,Good,Medium (Sandy),Dry,2.8,0,4.45,False,SWING
729,WS-005,2026-09-23T08:00:00,33.3,58,12,59.4,21.2,79.8,52.7,20,1,12,8,0,Good,Medium (Sandy),Dry,3.4,0,4.23,False,DUMP
730,WS-005,2026-09-23T08:00:00,34.2,58,12,59.4,21.0,80.1,49.6,20,1,12,8,0,Good,Medium (Sandy),Dry,2.5,0,4.2,False,RETURN
731,WS-005,2026-09-23T08:00:00,33.0,58,12,59.4,20.9,79.4,48.2,20,1,12,8,0,Good,Medium (Sandy),Dry,3.7,0,4.18,False,ACQUIRE
732,WS-005,2026-09-23T08:00:00,32.6,58,12,59.4,22.5,80.3,74.6,65,1,12,8,0,Good,Medium (Sandy),Dry,3.0,0,4.5,False,LIFT
733,WS-005,2026-09-23T08:00:00,33.7,58,12,59.4,22.7,81.0,77.9,65,1,12,8,0,Good,Medium (Sandy),Dry,2.3,0,4.53,False,SWING
734,WS-005,2026-09-23T08:00:00,34.6,58,12,59.3,20.9,80.2,48.6,20,1,12,8,0,Good,Medium (Sandy),Dry,3.9,0,4.18,False,DUMP
735,WS-005,2026-09-23T08:00:00,33.1,58,12,59.3,20.8,79.4,46.7,20,1,12,8,0,Good,Medium (Sandy),Dry,2.4,0,4.16,False,RETURN
736,WS-005,2026-09-23T08:00:00,32.9,58,12,59.3,20.7,79.3,45.6,20,1,12,8,0,Good,Medium (Sandy),Dry,3.4,0,4.15,False,ACQUIRE
737,WS-005,2026-09-23T08:00:00,33.3,58,12,59.3,22.6,80.7,76.6,65,1,12,8,0,Good,Medium (Sandy),Dry,2.3,0,4.52,False,LIFT
738,WS-005,2026-09-23T08:00:00,34.1,58,12,59.3,22.4,81.0,72.6,65,1,12,8,0,Good,Medium (Sandy),Dry,3.5,0,4.47,False,SWING
739,WS-005,2026-09-23T08:00:00,34.6,58,12,59.2,20.7,80.1,45.7,20,1,12,8,0,Good,Medium (Sandy),Dry,3.1,0,4.15,False,DUMP
740,WS-005,2026-09-23T08:00:00,34.1,58,12,59.2,21.1,80.1,51.9,20,1,12,8,0,Good,Medium (Sandy),Dry,3.0,0,4.22,False,RETURN
741,WS-005,2026-09-23T08:00:00,34.8,58,12,59.2,20.7,80.2,45.1,20,1,12,8,0,Good,Medium (Sandy),Dry,3.4,0,4.14,True,ACQUIRE
742,WS-005,2026-09-23T08:00:00,34.2,58,12,59.2,22.6,81.2,76.3,65,1,12,8,0,Good,Medium (Sandy),Dry,2.2,0,4.52,False,LIFT
743,WS-005,2026-09-23T08:00:00,33.3,58,12,59.2,22.5,80.6,74.5,65,1,12,8,0,Good,Medium (Sandy),Dry,3.2,0,4.49,False,SWING
744,WS-005,2026-09-23T08:00:00,34.9,58,12,59.1,20.7,80.3,45.8,20,1,12,8,0,Good,Medium (Sandy),Dry,2.2,0,4.15,False,DUMP
745,WS-005,2026-09-23T08:00:00,34.5,58,12,59.1,21.1,80.3,51.3,20,1,12,8,0,Good,Medium (Sandy),Dry,3.7,0,4.22,False,RETURN
746,WS-005,2026-09-23T08:00:00,34.7,58,12,59.1,21.1,80.4,52.0,20,1,6,8,0,Good,Medium (Sandy),Dry,2.5,0,4.22,False,ACQUIRE
747,WS-005,2026-09-23T08:00:00,34.2,58,12,59.1,22.5,81.1,74.6,65,1,6,8,0,Good,Medium (Sandy),Dry,2.9,0,4.5,False,LIFT
748,WS-005,2026-09-23T08:00:00,33.2,58,12,59.1,22.4,80.5,73.2,65,1,6,8,0,Good,Medium (Sandy),Dry,3.2,0,4.48,False,SWING
749,WS-005,2026-09-23T08:00:00,34.1,58,12,59.0,20.9,80.0,48.2,20,1,6,8,0,Good,Medium (Sandy),Dry,2.8,0,4.18,False,DUMP
